gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
2.0,8.0,0.266,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.3,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.35,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.4,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.45,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.5,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.6,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,0.75,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,1,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,2,0.3488372093023256,0.8823529411764706,0.5
2.0,8.0,5,0.3488372093023256,0.8823529411764706,0.5
2.0,10.0,0.01,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.02,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.04,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.05,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.075,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.1,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.133,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.166,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.2,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.233,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.266,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.3,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.35,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.4,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.45,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.5,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.6,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,0.75,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,1,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,10.0,2,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,15.0,0.01,0.3488372093023256,0.5769230769230769,0.43478260869565216
2.0,10.0,5,0.3488372093023256,0.6818181818181818,0.4615384615384615
2.0,15.0,0.02,0.3488372093023256,0.5769230769230769,0.43478260869565216
2.0,15.0,0.04,0.3488372093023256,0.5769230769230769,0.43478260869565216
2.0,15.0,0.05,0.3488372093023256,0.5769230769230769,0.43478260869565216
2.0,15.0,0.1,0.32558139534883723,0.5185185185185185,0.4
2.0,15.0,0.075,0.32558139534883723,0.5185185185185185,0.4
2.0,15.0,0.2,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.133,0.32558139534883723,0.5185185185185185,0.4
2.0,15.0,0.166,0.32558139534883723,0.5185185185185185,0.4
2.0,15.0,0.233,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.266,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.3,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.4,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.35,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.45,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.5,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.75,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,0.6,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,2,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,1,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,15.0,5,0.3023255813953488,0.48148148148148145,0.37142857142857144
2.0,20.0,0.04,0.32558139534883723,0.42424242424242425,0.368421052631579
2.0,20.0,0.01,0.3488372093023256,0.5,0.4109589041095891
2.0,20.0,0.02,0.3488372093023256,0.5,0.4109589041095891
2.0,20.0,0.05,0.32558139534883723,0.42424242424242425,0.368421052631579
2.0,20.0,0.1,0.32558139534883723,0.42424242424242425,0.368421052631579
2.0,20.0,0.075,0.32558139534883723,0.42424242424242425,0.368421052631579
2.0,20.0,0.133,0.32558139534883723,0.42424242424242425,0.368421052631579
2.0,20.0,0.166,0.3023255813953488,0.3939393939393939,0.34210526315789475
2.0,20.0,0.2,0.3023255813953488,0.3939393939393939,0.34210526315789475
2.0,20.0,0.266,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.3,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.233,0.3023255813953488,0.3939393939393939,0.34210526315789475
2.0,20.0,0.35,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.4,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.45,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.6,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,1,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,2,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,5,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.75,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.0,20.0,0.5,0.20930232558139536,0.2727272727272727,0.23684210526315788
2.5,0.5,0.01,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.04,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.05,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.075,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.02,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.1,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.133,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.2,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.166,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.233,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.266,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.3,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.35,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.45,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.4,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.5,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.75,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,0.6,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,1,0.20930232558139536,0.9,0.339622641509434
2.5,0.5,2,0.20930232558139536,0.9,0.339622641509434
2.5,1.0,0.02,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.01,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,0.5,5,0.20930232558139536,0.9,0.339622641509434
2.5,1.0,0.04,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.05,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.075,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.1,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.133,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.166,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.2,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.266,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.233,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.3,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.4,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.35,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.45,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.5,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.6,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,1,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,0.75,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.0,2,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.5,0.01,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.0,5,0.32558139534883723,0.9333333333333333,0.4827586206896553
2.5,1.5,0.02,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.04,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.075,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.05,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.1,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.133,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.166,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.2,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.266,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.233,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.3,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.35,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.4,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.45,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.5,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.6,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,0.75,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,1,0.3488372093023256,0.9375,0.5084745762711865
2.5,1.5,2,0.3488372093023256,0.9375,0.5084745762711865
2.5,2.0,0.01,0.3488372093023256,0.8823529411764706,0.5
2.5,1.5,5,0.3488372093023256,0.9375,0.5084745762711865
2.5,2.0,0.02,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.04,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.05,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.075,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.1,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.133,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.166,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.2,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.233,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.266,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.3,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.35,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.4,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.45,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.5,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.6,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,0.75,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,1,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,2,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.01,0.3488372093023256,0.8823529411764706,0.5
2.5,2.0,5,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.02,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.04,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.05,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.075,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.1,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.133,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.166,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.2,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.233,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.266,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.3,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.35,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.4,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.45,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.5,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.6,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,1,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,0.75,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,2,0.3488372093023256,0.8823529411764706,0.5
2.5,2.5,5,0.3488372093023256,0.8823529411764706,0.5
2.5,3.0,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.0,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,3.5,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.0,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,4.5,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,5.0,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,6.0,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.166,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.233,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.3,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.266,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.35,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.4,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.45,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.6,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,0.75,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,2,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.05,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.04,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,7.0,5,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.075,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.02,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.01,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.1,0.3488372093023256,0.8333333333333334,0.4918032786885246
2.5,8.0,0.133,0.3488372093023256,0.8333333333333334,0.4918032786885246
